Region,date,avg.temp,max.temp,min.temp,precipitation,avg.wind.speed,max.wind.speed,max.wind.speed.dir,max.inst.wind.speed,max.inst.wind.speed.dir,min.atmos.pressure
B,e6119448,3.5,7.8,0.7,0,4.3,7.7,S,19,SW,
B,b4d1cb3e,-1.6,1.7,-5.2,0.5,4.5,7.5,S,14,SW,
B,2afaaccf,-2.8,1.2,-5.6,0,2.9,6.1,SW,10.6,NW,
B,cbea592f,5.3,14,-4.9,0,4.1,9.1,SE,16.9,S,
B,a17d1728,10.3,18.9,3,0,3.4,7.8,S,13.7,SW,
B,1b9187a8,8.6,18.2,-0.9,0,2.8,7.5,S,13.9,S,
B,41337c04,2.5,11.8,-6.8,0,2.2,6.1,SW,10.2,SW,
B,81b06c2a,1.2,7,-3.3,0,4.4,7.9,NE,12.2,NE,
B,e36f39b6,3.1,14.3,-6.5,0,2.5,6.3,SW,12,SW,
B,9127e3a8,7.3,16.9,-3.2,0,3,7.4,S,13,S,
B,c4c4c684,8,13.2,0.8,28,6,8.7,S,18.4,S,
B,e4946d69,6.4,14.4,-1.5,0,2.4,6.1,S,10.5,S,
B,53bc7ded,6.3,12.6,1.8,5.5,1,3.5,SW,6.4,SE,
B,9b05a1d1,7.3,13.9,1.9,0,4.2,9.2,NE,14.2,NE,
B,64ef4c76,5.4,12.5,0.4,1,3.9,6.6,S,11,S,
B,34633953,6.6,14.8,-1.8,0,2.4,6.7,SW,10.9,S,
B,2ae2f18f,6.6,16.8,-2.4,0,2.2,6.4,S,11.3,S,
B,baf139a2,5.6,11.5,0.2,9,1,3.8,NW,6.4,NW,
B,7a9cb2cb,6.7,9.9,4.2,17.5,2.1,7.4,NW,13.7,NW,
B,6dd721a3,6.9,15.8,-1.2,0,2.6,6.6,NE,10.4,NE,
B,50ee5b5f,7.9,15.5,-0.6,0,3.8,11.9,SE,19.8,SE,
B,6af45bf9,7,13.1,1.9,0,4.1,9.3,NE,15.1,NE,
B,ff88c3dd,8.9,18.9,-0.1,0,1.5,4.2,NE,6.7,N,
B,984b2a45,10.5,19.5,1.7,1,3.6,8.1,S,15,S,
B,1f83569b,12.5,16.5,9.3,38.5,2.8,8.1,S,16.8,S,
B,8f909eb6,8.2,12.3,1.3,0,4.5,8.4,NW,14.7,NW,
B,48113d0d,5.9,14.7,-2.2,0,1.3,4.1,SW,7.2,SW,
B,1df21821,9.2,19.9,-1.8,0,2.6,6.7,S,11.2,S,
B,5f5aae65,7.9,14,2.7,0,1.5,4.2,SW,6.3,SW,
B,6263d499,7.1,16.2,-1.2,0,2.7,7.7,NE,13.2,NW,
B,5879d43f,9,19,-0.2,0,2.7,6.7,S,12.9,SW,
B,7.84E+08,11.6,15.7,8.9,27,3.7,10.2,S,19.7,SW,
B,cd054c1b,14.4,23.6,8.3,9.5,2.4,7.6,S,13.5,S,
B,0258884d,13.9,22.4,5.6,0,2.3,5.4,SW,10.3,S,
B,384288eb,14.5,22.1,9.4,0,3,7.7,S,13.9,S,
B,33bf2997,9.3,13.6,2.8,2,4.6,9.6,NE,14.7,NE,
B,681f73fc,9.3,18.9,0.1,0,2.5,6.8,SW,10.1,SW,
B,0c439fc2,11.7,19.7,3.7,0,3.1,7.4,S,11.5,S,
B,7245b961,11.3,14.8,8.5,8,3.2,8.6,SE,13.5,SE,
B,e006f639,11.4,19.4,3.7,2.5,4.4,9.6,NE,15.3,NE,
B,0dd475d9,9,18.3,0.7,0,3.1,6.8,SW,10.6,SW,
B,583750f5,9.4,14.1,3.1,0,1.7,5.4,SW,9.3,SW,
B,96627440,9.6,10.9,8.4,44,0.5,2.5,NW,4,W,
B,7d390308,9.3,18.2,0.4,0,1.8,5,NW,7.9,NW,
B,3ece1004,13.2,21.8,3.4,0,3.7,9,NE,14.2,NE,
B,40c836a7,13.7,24.7,3,0,2.7,6.3,SW,10.4,SW,
B,d28b79ff,13.7,22.7,4.6,0,2.3,6.2,SW,11,S,
B,3f59fa1f,11.9,21.5,5,0,3.4,9.2,NE,15.4,NE,
B,6abadf33,8.3,16.1,1.6,0,4.4,6.9,NE,11.3,NE,
B,a6b9f6b3,11.3,14.7,7.5,0.5,3.3,8.8,SW,13.4,SW,
B,706d6247,9,12.4,4.2,2.5,4,7,SW,12.8,SW,
B,8dd70895,9.7,17.6,1.9,0,2.1,5.8,W,12,NW,
B,0bae4a44,12.5,15,8.2,8.5,4.3,8.3,SW,16.4,S,
B,6dbe6d09,16.9,21.2,9.6,0,3.7,7.6,SE,13.4,S,
B,7e7675c8,13.5,19.9,7.4,0,2,4.9,S,9.1,SW,
B,8a189814,18.1,25.8,11.8,0,3.1,6.1,N,10.1,N,
B,b721e2e8,20.2,28.4,11.5,0,1.9,5,SW,8.3,SW,
B,93853fe7,14.9,17.2,12.9,4.5,1.9,5.5,SW,9.8,SW,
B,a99f3f41,20.1,22.1,17,45.5,6,9.5,SW,14.9,SW,
B,ba30bb1d,21.6,27.5,18.2,0.5,3.1,6.3,SW,12.1,SW,
B,25f3b1af,18.2,19.9,15.8,7,1.8,5,SW,7.7,SW,
B,85903243,15.4,19.3,13.1,30,1.1,3.1,NE,5.1,NE,
B,230455c4,18.1,25.8,10.1,0,2.1,6.2,SW,11.2,W,
B,1e3d2f38,17,24.1,11.4,0,1.8,5.7,S,11.5,S,
B,3a99f237,16.9,23.9,7.9,0,2.2,4.7,NW,9.3,NW,
B,0083f291,12.6,15,11.1,46.5,1,3.6,SW,6.7,SW,
B,7b23eadc,17.6,25.6,10.1,0,1.9,6,NE,10.4,NE,
B,80f0659a,20,26.7,16,0,2.5,5.8,S,11.6,S,
B,54ff8bb2,18.4,21.9,16.1,42.5,2.6,7.1,SE,13.4,S,
B,d038d551,20.2,27,15.2,0.5,2.5,6,S,11.3,SE,
B,705b56bd,19.2,27,14.9,0,1,2.4,S,4.7,S,
B,dbc705b1,20.9,26.6,16.6,0,2.5,6.2,S,11.4,S,
B,e9bfa1cd,20.2,27.8,15.3,9,1.8,5,SE,8.9,SW,
B,41e6ee33,19.7,28.3,14.8,21,2.5,6.1,SW,10.2,SW,
B,694fbbab,19.2,24.8,14.4,0,2.4,4.9,SW,9.9,S,
B,dc73e9b4,16.9,18.3,15.4,8,2.2,7.7,SE,13,S,
B,25686a38,20.3,29.1,13.1,0,2.4,6.4,SW,11.7,S,
B,72dbc861,20.5,25.9,16.7,0,1.9,6.5,SW,10.1,SW,
B,6407b112,19,25.3,15.9,8.5,1.1,4.3,SW,8.1,NW,
B,31e4943e,20,25.9,15.2,3,2.1,6.5,S,10.7,S,
B,40a36c1d,20,25,15.6,0.5,1.6,5.1,SW,9,SW,
B,15404931,21.2,25.7,16.5,0.5,1.5,4.8,SE,8.4,S,
B,e8fa23e3,21,24.4,18.3,0,2.1,4.4,NE,6.9,N,
B,f5e6f5ca,20.2,24.6,17.5,13,1.6,5,NE,8.9,NE,
B,c8df8f36,20.2,22.5,18.3,64,1.2,3.8,NW,6.4,NE,
B,494a0415,21.5,23.7,20.5,25,1.4,3.4,SW,5.8,SW,
B,dc369c31,24,30.4,20,5.5,2.6,6.2,SW,10.5,SE,
B,39e12796,23,30.6,18.5,0,1.7,5,SW,9.1,SW,
B,4dd3a8da,22.8,29,19.1,0,1.5,5.1,SW,9.1,SW,
B,df90e782,24.7,32.7,19,0,2,4.3,S,9,SW,
B,cf75bf89,25.7,33.1,18.8,0,2.4,5.8,SW,9.6,SW,
B,fa6aa441,27.5,35.4,21,0,2.4,5.4,N,8.7,NE,
B,90fdea46,26.6,35.5,21.2,0,1.9,5,N,8.8,N,
B,68347dbb,24.9,34.2,20.2,0,1.6,6.7,E,13.1,E,
B,5bfafa13,26.1,33.7,21.8,0,1.6,5.1,E,7.6,SW,
B,fa56fb2c,25.9,33.3,21.7,0,1.8,5.2,SW,8.8,SW,
B,aa572500,22.5,26.3,20,2,1.7,6,NE,9.1,NE,
B,7e58cb28,25.3,32.9,20.4,2,1.5,4.3,S,7.3,S,
B,3f2bbd24,25,30.9,21.3,0.5,1.6,4.6,SW,7.5,SW,
B,9f483ec8,24.7,33.2,19.9,2,1.6,5.8,NW,10.6,NW,
B,df431396,26.2,33.8,20.2,0,2.4,6,S,10.8,S,
B,0b4cfdbe,27.8,36.5,20.6,0,1.3,3.8,S,6.3,S,
B,bc64ed3a,28.3,36.7,23.3,0,2.5,5.9,NE,9.2,N,
B,b2b23881,28.2,36.6,21.2,0,2,4.5,S,9.1,S,
B,29043918,27.6,34.4,23.7,0,3.3,6.5,NE,10.2,NE,
B,13638245,24,30.7,17.8,0,1.7,4.1,S,6.8,S,
B,83704a68,22,25.9,19,0.5,2.1,5.7,SW,9.2,SW,
B,093948d8,20.1,21.7,18.6,61.5,2.6,5.7,SE,11.3,SE,
B,5cda6df4,21.6,22.7,19.8,142.5,3.2,6.6,SW,12,S,
B,1e72dbb0,20.9,23.2,18.9,76.5,1.7,5.7,NE,11,N,
B,616ea631,21.1,25.4,18.8,4.5,1.2,3.7,S,7.1,SE,
B,36fccda7,22,26.5,20.2,16.5,3.8,7.2,SW,12.7,SW,
B,b1fdc5ae,22.8,28,20.3,8.5,2.5,6.4,SW,9.8,S,
B,3bb4c71e,22.9,28.8,19.7,2,1.2,3.9,S,7.4,SW,
B,2cff5476,24,29.1,20.5,1.5,2.9,6.8,SW,11.5,SW,
B,044c3cb8,25.2,32.6,19.4,0,1.4,4.9,SW,7.9,SW,
B,3e563c1e,26,33.7,19.5,0,1.1,2.4,SW,5.3,S,
B,241c9755,25.6,33.6,19.5,0,1.5,4.9,SW,8.8,SW,
B,9120c54a,25.5,33.4,19.7,0,1.4,3.6,S,6.5,SW,
B,d36fc801,19.7,21.2,18.9,21,1,3.5,SE,6.7,S,
B,1699af40,19.4,21.9,18,56,1,3.3,S,7.2,SW,
B,6362c9bf,19.7,26.6,13.4,0,2,4.9,SW,9,SW,
B,3d388801,22.8,29.6,17.8,0,1.7,4.2,SW,8.6,SW,
B,7b13b5ec,19.6,23.4,16.3,0,0.6,2.1,SE,3.1,SE,
B,208adcad,20.2,27.5,14.6,0,1.9,5.4,SW,8.9,S,
B,eedff818,20.2,25.6,16.8,3.5,1.6,4.7,SW,10.5,S,
B,3ad01630,21,24.7,18.4,18.5,1.4,3.9,NE,6.6,NE,
B,484c2e5b,21.7,28.7,15.7,0,3.3,6.4,NE,9.9,NE,
B,2dc2d614,21.9,29.3,17.1,0,2.1,4.7,SW,9.5,SW,
B,0d927df9,20.5,28.9,15.3,0,1.6,4.9,S,10.3,S,
B,326a865f,17.1,19.5,15.2,11,2,5,NE,9.2,NE,
B,fc3fa2ea,18.5,25.4,13.4,0,2.1,5.3,NE,8.1,N,
B,5aac74a9,20.4,26.8,15.9,0,1.3,4.8,S,8.5,S,
B,18fae49c,19.3,20.6,17.3,0.5,4.1,7.8,NE,12.3,NE,
B,4d19c1b0,18.9,27.7,13.2,0,2.3,4.9,NE,8.3,NE,
B,b0a3ab62,17.2,26.9,9.6,0,1.5,3.3,SW,6.2,SW,
B,eebdce12,18.3,26.6,10.5,0,3.3,7.4,NE,12.5,NE,
B,115723b5,19.7,27.7,13.8,0,2.5,6.3,S,12.2,S,
B,46e481ec,20.4,28.1,15.7,0,1.6,4.6,S,8.3,SE,
B,02c5c300,20,26.2,15.2,0,2.2,6.1,S,12.6,S,
B,d4fd36c0,20.3,28.3,14.3,0,1.7,5.3,SW,9.7,S,
B,44eefeed,20.2,24.1,17.7,0,1,2.9,NE,4.6,NE,
B,8254cfbb,17.7,24.6,12.8,0,1.3,4.1,NE,6.4,NE,
B,a6f012b4,20,25.6,15.8,0,3.4,8.2,SW,13.9,S,
B,b54ff73e,10.4,15,6.8,0,2.5,5.6,NE,9.1,NE,
B,91b2797d,9.3,16.9,2.5,0,1.9,4.6,S,8.2,S,
B,b807fd87,9.3,15.2,3.7,0,3,6.2,NE,10.8,NE,
B,8e0a48e0,11.6,19.5,5.8,0,1.7,6.2,SW,12.1,SE,
B,9df85983,8.7,15.8,3.7,0,2.8,6.8,NE,10.8,N,
B,c9d4fe7c,8.9,18.4,1.7,0,1.7,5.6,S,11.1,SE,
C,229b70a3,1.4,9,-4.3,0,1,2.9,SW,8.2,N,
C,3134f4ff,4,13.1,-3.2,0,1.4,4.2,SW,9.3,SW,
C,dbfaf910,10.7,18.9,4.7,0,1.3,3.3,SW,8.3,SW,
C,3aea0cf0,9,17.6,1.3,0.5,1.4,3,SW,9.4,E,
C,f0227f56,3.5,6.3,0.5,28.5,1,2.1,NE,5.8,N,
C,d486a259,5.8,13,1.3,0,1.2,3.1,SW,6.9,SW,
C,7cdfeda7,8.4,13.1,5.7,21.5,0.5,2,W,4.1,SW,
C,38de5d00,8.6,15.3,1.4,11.5,1.2,2.9,W,8.5,NW,
C,8c2d8dcc,12.8,21.7,6,0,1.4,3.1,SW,7.6,SW,
C,7197e71e,13.4,21.1,7.5,0,1.3,3.8,SW,9.8,W,
C,593eb286,11.9,21.2,4.2,0,1.5,3.6,SW,9.2,W,
C,29b6c876,13.2,19.6,6.1,0,1.2,2.4,SW,5.9,SW,
C,7d9a6f89,17.3,26,12.2,0,1.2,2.9,SW,8.6,SW,
C,d5c32077,13.9,16.6,12.4,12,0.7,2.6,SW,6.5,W,
C,6aee08b4,16.2,21.4,13.1,1,0.8,2.3,SW,5.1,W,
C,bee1e69c,14.9,19.6,10.4,7,0.8,2.1,SW,6.8,SW,
C,ff929090,7.1,12.6,-0.6,5.5,0.9,3.4,NW,11.2,SE,
C,5ff1137c,7.9,16.7,-0.9,0,1.2,3.2,SW,6.7,SW,
C,67bb94af,10.9,16.7,6.4,0.5,0.9,2.1,W,5.3,SW,
C,93abdff0,12.7,18.7,9.1,16.5,0.9,1.7,NE,5.3,N,
C,b70f02ff,13.7,20.7,7.1,0,1.1,2.7,SW,9,SW,
C,2bdb4125,15.2,24.7,7,0,1.6,3.3,SW,7.9,SW,
C,fc2c3636,15.2,23.5,8,0,1.4,3.9,SW,8.1,SW,
C,5d803709,14.2,21.7,7.9,12,1.4,3.9,SW,10,SW,
C,1bd0da7f,11.9,19.9,6.1,0,1,2.4,SW,6,SW,
C,2bf8f976,12.7,15.6,10.5,7,0.6,1.6,SW,4.6,SW,
C,4aebb70a,15.6,23.3,9.6,0.5,0.9,2.8,SW,6.4,W,
C,39b80db2,17.3,24.8,12.6,0,0.9,2.7,SW,7.1,SW,
C,295d55b9,16.8,24.8,10.3,0,1.3,3.1,SW,7.8,SW,
C,d9f6669e,15.8,24.7,9.8,0,1.4,2.9,SW,6.3,W,
C,197576b0,17.9,28.2,9.4,0,1.3,2.8,SW,6.8,SW,
C,ce8201a3,19.4,30.4,10.1,0,1.4,2.7,SW,8.2,NW,
C,8da77a9a,21.3,30.7,14.1,0,1.3,2.9,SW,7.3,SW,
C,68de3347,15.5,21,7.9,21.5,0.8,2.1,SW,4.7,SW,
C,07aac6ee,15.3,21.4,12.2,2,0.9,2.2,SW,5.6,SW,
C,76ed3ecd,16.9,25.2,11.2,0,1.2,2.7,SW,7,SW,
C,230e1be1,16.3,22.5,12.5,0,0.8,2.1,NE,5.3,NW,
C,6261c0cb,20.5,27.5,16.2,0,1,2.9,SW,7,SW,
C,143ab6e7,20.8,30.1,14.3,0,1.2,2.8,SW,6.4,W,
C,54864238,16.3,18,15.2,36,1,1.8,N,5.5,NE,
C,c6c50d60,18.6,24.3,15.4,10,0.7,1.7,W,4.1,W,
C,526a5b91,17.3,22.5,15,0.5,1,2.2,SW,5.3,SW,
C,af91095a,15.7,21.2,12.4,19,0.8,1.7,N,3.6,NW,
C,df1973aa,16.6,24.6,11.9,23,1.1,2.6,SW,7.5,SW,
C,b8da9a32,15.1,23.1,11.8,18.5,0.9,2.4,SW,6.3,SW,
C,2fea2845,18.1,26,11,0,1.2,2.5,SW,6.5,SW,
C,bff9e068,18.5,25.3,13,0.5,1,2.6,SW,6.7,SW,
C,328e0e20,15.1,18.2,10.9,45,1.2,2.4,SW,9.9,SW,
C,b592908b,17,25.9,9.5,0,1,2.6,SW,6.5,W,
C,ca8eed0a,17.8,24.9,11.2,0,1.2,2.4,SW,6.5,SW,
C,f094edac,18.9,26.9,12.3,0,1.1,2.5,SW,6,SW,
C,ed94fc6c,18.7,27.2,15,4.5,0.9,2.1,SW,6.4,SW,
C,8d746fae,18.3,25.1,14.6,1.5,1,2.5,SW,6.2,SW,
C,aecc3cae,19.6,28.2,12.7,0,1.3,2.8,SW,6.9,SW,
C,7ac3d286,20.7,28.3,14,0,1.1,2.6,SW,6.4,SW,
C,085feaed,20.1,23.1,17.9,31,0.6,1.7,SW,5.9,SW,
C,443e5417,21.4,26.6,18.7,0,0.7,2,SW,5.1,SW,
C,d67d1b4f,20.5,26.9,18.1,1.5,0.7,1.9,W,4.3,SW,
C,84bd4439,21.2,25,17.6,8.5,0.6,1.5,NE,4.4,N,
C,49009861,21.4,24.5,18.7,0,0.7,1.5,SW,3.9,SW,
C,1ce3bd4d,21.3,27.6,17.9,0,0.9,2.2,SW,4.7,SW,
C,9bff23e6,21.7,28.2,18.6,17,0.6,1.8,NE,4.5,SE,
C,60a9509d,20.5,25.6,17.8,6,0.6,1.9,SW,4.7,SW,
C,5ab3503b,20.5,26.3,17.9,2.5,0.7,2.5,SW,6,SW,
C,6a9b7332,20.2,24.2,17.6,25,0.5,1.7,SW,3.3,SW,
C,6fb420a6,22,25.5,20,11.5,0.5,1.8,SW,4.3,SW,
C,fdf76ffe,21.2,24.9,19.9,30.5,0.5,1.7,W,4.1,NW,
C,97b4c38c,23,30,18.5,0,0.9,2.3,SW,6.1,SW,
C,c257e6a0,20.9,25.4,19.4,69.5,0.4,1.3,SW,3.3,NE,
C,0c02c215,21,23.5,19.6,25,0.3,1.3,W,3.2,SW,
C,d80d2c3d,21.1,24.1,19.7,1,0.9,1.5,NE,4.6,NE,
C,6f253cb9,22.1,26.1,19.2,0,0.6,1.8,E,3.9,SE,
C,a79ce085,21.1,22.9,19.6,37.5,0.4,1.2,NE,2.6,SW,
C,58760d22,23.5,31.3,19.2,0,0.9,2.5,SW,6.6,SW,
C,ebdd960f,24,31.2,19.7,0,0.8,1.9,SW,5.3,SW,
C,b5bab358,23.2,29.8,19.4,1,0.7,1.7,W,4.4,SW,
C,7dd6aca5,22.9,29,20.6,44,1.2,3.2,W,9.3,W,
C,ddb52f49,24.8,31.4,21.1,39,0.7,2.2,SW,6,W,
C,d610e6fd,24.2,31.4,20.9,15,0.9,2.1,SW,5.3,SW,
C,46032ed0,24.6,31.3,20.4,0,0.8,1.6,SW,4.2,NE,
C,b303622d,26,33.4,21.8,0,0.8,2.1,SW,6.2,SW,
C,cc92ae95,26.4,33.9,22.4,0,1,2.2,SW,5.6,W,
C,f688ae33,25.5,32.4,21.1,6,1,2.3,SW,6.4,W,
C,d6c86408,25.8,32.5,21.3,0,1,2.3,SW,6.1,SW,
C,937c5c43,25.1,32.8,20.7,1,0.8,2.2,SW,5.4,SW,
C,7d75fecb,25.5,33,19.9,0,1,2.4,SW,6.4,SW,
C,e6c3ff52,26.9,33.5,22.2,0,0.9,2.3,SW,5.9,SW,
C,7757bcb2,26.7,32.5,21.9,0,0.8,2.2,SW,5.7,SW,
C,ece1bd2b,26.1,32.6,22.1,0,1,2.9,SW,6.7,SW,
C,c03a525c,25.6,30.4,22.2,7.5,2.1,4.4,SW,14.1,W,
C,52791d04,23.9,27.8,22.5,77.5,0.6,2.7,SW,12,NE,
C,383ab176,24.7,31.1,21,0,0.7,1.9,SW,4.8,SW,
C,6dd9945a,25,33,20.4,0,1,2.4,SW,5.8,W,
C,a38cb0ef,24.5,31.2,21.7,43.5,0.6,1.7,SW,5.1,SW,
C,6d98ac43,23,27.3,20.8,14.5,0.6,1.5,W,3.2,NE,
C,4e1f0b16,20.8,28.1,16.1,0,0.8,2,SW,5.2,SW,
C,f717b5bb,20.8,29.1,15.8,0,1.2,2.3,SW,6.7,N,
C,422be7a4,20.2,27.3,16.2,30,0.7,2.1,SW,5.7,SW,
C,be5e0fa5,21.3,23.2,20.2,53,0.4,1.2,E,3.4,SW,
C,16b21254,21.4,27,18.4,2,0.6,1.7,E,4.9,SW,
C,fb6091b4,21.4,28,17.7,0,0.8,1.9,SW,5.5,SW,
C,ae83b498,21.9,28.6,17.3,0,0.9,1.9,NE,5.3,SW,
C,e946c269,22.5,27.6,20,7.5,0.5,1.6,SW,4.1,W,
C,52ac45cd,23.4,31.4,17.5,0,1,2.3,SW,5.6,SW,
C,f30044f2,25,32.5,19.9,0,1.1,2.2,SW,6,W,
C,c91a4454,25.9,32.3,21.8,0,0.8,2,SW,5.3,E,
C,f932675d,20.6,27.1,15.4,0,0.9,2.2,SW,6.2,SW,
C,2843832e,22.7,31,18.1,0,1,2,SW,5,SW,
C,575ffeaf,23.4,31.4,18.4,0,1.2,2.1,N,5.8,SW,
C,17e30a70,23.3,30.6,18.8,0,0.8,2.4,SW,6.5,W,
C,9ffa8fb5,17.7,26.3,11.7,0,1,2.1,SW,5,SW,
C,bc7d28e0,19.4,23.4,16.7,0.5,0.6,2.2,SW,5.1,SW,
C,ac2a3587,19.1,27.4,14.2,0,1,2,SW,4.1,W,
C,39defb5d,18.9,23.1,15.7,0,0.7,1.6,NE,4.2,SW,
C,01947c8e,20.5,27.7,15.5,0,1.1,2.1,SW,5.8,SW,
C,0c5da78e,21.3,28.2,17,0,0.9,2.2,SW,6.4,NW,
C,89557bbe,21.3,28.9,17.8,34.5,0.8,2.3,SW,5.5,W,
C,28f97a81,20.1,25.8,17.3,0,0.6,1.7,SW,5.6,SW,
C,12e37a27,20.2,25.2,15.8,0.5,1.1,2.4,SW,8.4,NW,
C,014cfe7b,17.5,21,15.8,63.5,0.7,2.6,W,12,W,
C,ccfd0ff3,16.4,18.6,13.7,9.5,0.5,1.7,SW,5.2,SW,
C,31476521,13.4,21.6,9.1,0,1.1,2,E,4.8,SW,
C,c05a75d2,16.2,25.5,9.8,0,1.2,2.4,NE,7.8,N,
C,b0d20f22,19.7,24.5,16.5,3,1.1,2,N,6.1,N,
C,e4fea8dd,18.9,19.7,17.1,49.5,1.4,3.1,E,13.7,N,
C,4ca7e723,15.2,17.9,13.1,10,0.9,1.8,NW,5.6,NW,
C,4a8350f9,14.1,21.8,10.4,0,1,2,SW,5.3,SW,
C,ab93a519,13.9,18.6,9.9,0,0.9,2,N,6,N,
C,85153a6f,17.3,23,14.4,0,0.8,2,SW,5.1,SW,
C,f59d409f,14.9,18.3,12.6,18.5,1,1.9,E,5.1,N,
C,77407c47,13.3,17.6,10.5,0,0.7,1.7,E,4.8,N,
C,36330a4b,13,18.9,10.4,0,0.9,2.1,SW,5.3,SW,
C,ae1a0e74,10.7,12.1,8.8,9.5,0.8,1.8,E,4.5,NE,
C,56d39989,11.2,18.3,7.2,0,0.8,1.6,SW,4.6,SW,
C,4e055d8d,10.7,18.2,7.1,0,1,2,SW,5.5,SW,
C,3f42a5ae,10,18.3,5.4,0,1.1,2.2,NE,5.8,NW,
C,6aa18082,10.8,18.4,5.9,0,0.9,1.9,SW,6.1,NW,
C,3bf8b132,8.9,17.2,3.8,0,1.1,2,SW,5.8,NE,
C,ec0fc621,7,16.5,2.4,0,1.1,2,NE,6.4,N,
C,4da3c71e,7.2,17,2,0,1.1,2.2,NE,6.7,NW,
C,9f5c7c99,8,15.6,4.3,0,1.2,2.1,SW,5.8,SW,
C,1993cdc7,7.8,15.5,3.4,0,1.1,2,SW,5.2,SW,
C,9d549324,8.2,11.9,4.6,7,0.6,1.6,SE,4.7,SW,
C,bf91079b,8.5,13,1.5,28,0.8,3.2,SW,8,W,
C,7f2e48d8,6.3,14.6,0.8,0,0.9,2.1,E,6.1,E,
C,add1f35f,11,18.4,5.8,28.5,0.9,2.5,SW,7,SW,
C,2b1e4201,3.2,10.9,-0.5,0,0.8,2.1,SW,5.6,W,
C,afd91ce2,3.7,12.2,-1.2,0,1.1,1.8,NE,5.9,E,
C,0fba9f0e,6.3,9.8,1.3,5.5,1.4,2.4,NE,7.1,E,
C,dab39d12,12.2,18.7,8.4,0,1.2,2.5,NE,7.1,NE,
C,0d44ea01,11.8,18.2,8.3,0,0.9,1.6,NE,5,NE,
C,170e414a,8.9,11.5,7.5,1.5,0.6,1.6,N,4.3,N,
C,a2321355,9.6,12.9,7.8,3.5,0.3,1.1,E,3.2,E,
C,c5f1facd,5.8,8.8,-0.5,0.5,0.8,1.7,E,5.2,E,
C,bf8d0273,1.4,8.6,-3.4,0,0.9,2.6,SW,5.9,SW,
C,3a85de43,4.8,12.7,-0.4,0,0.8,2.1,SW,5.4,SW,
C,a8c6911b,8.1,13.4,4.2,35.5,0.7,1.6,SW,6.1,SW,
C,3c69c7ea,4.2,8.9,-0.7,0,0.8,3.1,SW,7.7,SW,
C,e86629c2,1.7,6.5,-1.7,0,0.6,2.2,SW,5.5,SW,
C,cbde7ac2,1,5.1,-1.6,0,0.6,2.6,SW,6,W,
C,1921c145,1.6,4.9,-2.2,0,0.6,1.5,E,3.1,NE,
C,2418bbb9,1.7,9.8,-3.1,0,0.9,2,SW,4.9,SW,
C,e81b9239,7.3,13.1,4.4,0,0.8,1.6,E,4.6,NE,
C,2a45b45b,1.5,7.8,-2.3,0,0.8,1.9,SW,4.2,N,
C,ba567c76,2.2,8.9,-1.7,0,0.8,1.7,NE,4.7,N,
C,62c2b712,2.2,8.7,-2.6,0,0.8,2,SW,4.8,SW,
C,3721923e,4.3,12.5,-0.2,0,1.2,1.9,NE,6.5,NE,
C,b03d0c95,7.2,9.6,4.6,8,0.8,2.1,E,7.5,N,
C,da961dff,4.8,9,1.8,0,0.6,2.5,SW,6,SW,
C,cddd8e97,2.9,7.3,0.3,11.5,1.1,2,NE,6.1,N,
C,df74e6ff,2.8,9.2,-1,0,0.9,1.7,E,4.7,NE,
C,fcccb5ff,2.4,9.1,-1.1,0,1,2.3,N,5.7,N,
C,28c35bd7,4.8,8.2,1.4,8.5,0.9,2.2,NE,5.7,N,
C,92e6bf80,-0.5,7,-4,0,0.8,1.9,SW,5.4,SW,
C,6d0c5227,1.3,7.1,-2.5,0,1,2.1,N,6.5,N,
C,0950be19,4.2,6.4,2,11.5,0.8,1.7,E,5.2,NW,
C,38330892,3.9,8.5,-3.7,2.5,0.8,2.8,SW,6.8,SW,
C,0a13c426,0.2,7.6,-3.3,0,0.8,2.2,SW,5.1,SW,
C,3fc5dba9,-0.2,4.8,-2.9,0,0.9,2.4,E,7.7,NE,
C,0de5171d,2.1,5.3,-1,8.5,0.9,1.7,NE,6.3,NE,
C,0fb5e0f8,6.4,11.2,3.3,36.5,0.9,2.1,SE,8.6,SW,
C,2ecec8be,3.2,9.4,-0.2,0,0.6,1.6,NW,6.8,N,
C,37deaee4,2.5,8.7,-0.8,0.5,0.8,1.7,NE,4.1,E,
C,2f014a6d,1.4,8.9,-1.4,0,1,2.3,SW,5.3,SW,
C,05fe6250,2,6.4,-1.5,0,0.7,2.1,NE,4.5,NW,
C,458b92c8,2.2,5.3,0.2,3,0.5,1.9,SW,5.2,SW,
C,29381b85,2.1,7.6,-0.9,0.5,0.4,1.5,SW,4.3,SW,
C,30287ddf,1.2,5,-2.3,1.5,0.7,1.8,E,3.7,E,
C,d364229a,1.9,7.6,-2.6,0,1,2,N,6.3,E,
C,f99b0aa7,2.4,9.9,-3,0,0.9,2.4,SW,6.4,W,
C,b9eefa3f,5,6.9,3.3,29.5,0.7,1.5,NE,5.4,N,
C,cc4d1528,4.5,10.1,0.1,0,1,2,SW,5.3,N,
C,d492f1a1,4.5,10.7,1.5,1,0.9,2.8,SW,5.8,SW,
C,fe6dd99c,3.9,6.6,1.9,2,1,2.7,E,6.5,E,
C,fc3d2e79,6.8,10.5,3.1,6.5,1.7,3,E,8.5,E,
